id,numero_empleado,fecha,dia_semana,horas_trabajadas,horas_incidencia,presente,fecha_creacion
6167,2001,2025-10-22,DOM,8.5,0,true,2025-11-01T21:03:47.104679+00:00
6168,2010,2025-10-16,LUN,9,0,true,2025-11-01T21:03:47.104679+00:00
6169,2010,2025-10-17,MAR,9,0,true,2025-11-01T21:03:47.104679+00:00
6170,2010,2025-10-18,MIE,4,0,true,2025-11-01T21:03:47.104679+00:00
6171,2010,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
6172,2010,2025-10-20,VIE,9,0,true,2025-11-01T21:03:47.104679+00:00
6173,2010,2025-10-21,SAB,9,0,true,2025-11-01T21:03:47.104679+00:00
6174,2010,2025-10-22,DOM,9,0,true,2025-11-01T21:03:47.104679+00:00
6175,2013,2025-10-16,LUN,8,0,true,2025-11-01T21:03:47.104679+00:00
6176,2013,2025-10-17,MAR,8,0,true,2025-11-01T21:03:47.104679+00:00
6177,2013,2025-10-18,MIE,5,0,true,2025-11-01T21:03:47.104679+00:00
6178,2013,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
6179,2013,2025-10-20,VIE,8,0,true,2025-11-01T21:03:47.104679+00:00
6180,2013,2025-10-21,SAB,8,0,true,2025-11-01T21:03:47.104679+00:00
6181,2013,2025-10-22,DOM,8,0,true,2025-11-01T21:03:47.104679+00:00
6182,2020,2025-10-16,LUN,8,0,true,2025-11-01T21:03:47.104679+00:00
6183,2020,2025-10-17,MAR,8,0,true,2025-11-01T21:03:47.104679+00:00
6184,2020,2025-10-18,MIE,5,0,true,2025-11-01T21:03:47.104679+00:00
6185,2020,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
6186,2020,2025-10-20,VIE,0,0,true,2025-11-01T21:03:47.104679+00:00
6187,2020,2025-10-21,SAB,8,0,true,2025-11-01T21:03:47.104679+00:00
6188,2020,2025-10-22,DOM,8,0,true,2025-11-01T21:03:47.104679+00:00
6189,2023,2025-10-16,LUN,8.5,0,true,2025-11-01T21:03:47.104679+00:00
6190,2023,2025-10-17,MAR,8.5,0,true,2025-11-01T21:03:47.104679+00:00
6191,2023,2025-10-18,MIE,4.5,0,true,2025-11-01T21:03:47.104679+00:00
6192,2023,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
6193,2023,2025-10-20,VIE,0,0,true,2025-11-01T21:03:47.104679+00:00
6194,2023,2025-10-21,SAB,0,0,true,2025-11-01T21:03:47.104679+00:00
6195,2023,2025-10-22,DOM,0,0,true,2025-11-01T21:03:47.104679+00:00
6196,2024,2025-10-16,LUN,8.5,0,true,2025-11-01T21:03:47.104679+00:00
6197,2024,2025-10-17,MAR,8.5,0,true,2025-11-01T21:03:47.104679+00:00
6198,2024,2025-10-18,MIE,4.5,0,true,2025-11-01T21:03:47.104679+00:00
6199,2024,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
6200,2024,2025-10-20,VIE,8.5,0,true,2025-11-01T21:03:47.104679+00:00
6201,2024,2025-10-21,SAB,8.5,0,true,2025-11-01T21:03:47.104679+00:00
6202,2024,2025-10-22,DOM,8.5,0,true,2025-11-01T21:03:47.104679+00:00
6203,2026,2025-10-16,LUN,10,0,true,2025-11-01T21:03:47.104679+00:00
6204,2026,2025-10-17,MAR,10,0,true,2025-11-01T21:03:47.104679+00:00
6205,2026,2025-10-18,MIE,0,0,true,2025-11-01T21:03:47.104679+00:00
6206,2026,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
6207,2026,2025-10-20,VIE,10,0,true,2025-11-01T21:03:47.104679+00:00
6208,2026,2025-10-21,SAB,10,0,true,2025-11-01T21:03:47.104679+00:00
6209,2026,2025-10-22,DOM,10,0,true,2025-11-01T21:03:47.104679+00:00
6210,2030,2025-10-16,LUN,9,0,true,2025-11-01T21:03:47.104679+00:00
6211,2030,2025-10-17,MAR,9,0,true,2025-11-01T21:03:47.104679+00:00
6212,2030,2025-10-18,MIE,8,0,true,2025-11-01T21:03:47.104679+00:00
6213,2030,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
6214,2030,2025-10-20,VIE,9,0,true,2025-11-01T21:03:47.104679+00:00
6215,2030,2025-10-21,SAB,9,0,true,2025-11-01T21:03:47.104679+00:00
6216,2030,2025-10-22,DOM,9,0,true,2025-11-01T21:03:47.104679+00:00
6217,2039,2025-10-16,LUN,9,0,true,2025-11-01T21:03:47.104679+00:00
6218,2039,2025-10-17,MAR,9,0,true,2025-11-01T21:03:47.104679+00:00
6219,2039,2025-10-18,MIE,8,0,true,2025-11-01T21:03:47.104679+00:00
6220,2039,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
6221,2039,2025-10-20,VIE,9,0,true,2025-11-01T21:03:47.104679+00:00
6222,2039,2025-10-21,SAB,9,0,true,2025-11-01T21:03:47.104679+00:00
6223,2039,2025-10-22,DOM,9,0,true,2025-11-01T21:03:47.104679+00:00
6224,2040,2025-10-16,LUN,8,0,true,2025-11-01T21:03:47.104679+00:00
6225,2040,2025-10-17,MAR,8,0,true,2025-11-01T21:03:47.104679+00:00
6226,2040,2025-10-18,MIE,5,0,true,2025-11-01T21:03:47.104679+00:00
6227,2040,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
6228,2040,2025-10-20,VIE,8,0,true,2025-11-01T21:03:47.104679+00:00
6229,2040,2025-10-21,SAB,8,0,true,2025-11-01T21:03:47.104679+00:00
6230,2040,2025-10-22,DOM,8,0,true,2025-11-01T21:03:47.104679+00:00
6231,2043,2025-10-16,LUN,9,0,true,2025-11-01T21:03:47.104679+00:00
6232,2043,2025-10-17,MAR,9,0,true,2025-11-01T21:03:47.104679+00:00
6233,2043,2025-10-18,MIE,8,0,true,2025-11-01T21:03:47.104679+00:00
6234,2043,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
6235,2043,2025-10-20,VIE,9,0,true,2025-11-01T21:03:47.104679+00:00
6236,2043,2025-10-21,SAB,9,0,true,2025-11-01T21:03:47.104679+00:00
6237,2043,2025-10-22,DOM,9,0,true,2025-11-01T21:03:47.104679+00:00
6238,2045,2025-10-16,LUN,9,0,true,2025-11-01T21:03:47.104679+00:00
6239,2045,2025-10-17,MAR,9,0,true,2025-11-01T21:03:47.104679+00:00
6240,2045,2025-10-18,MIE,0,0,true,2025-11-01T21:03:47.104679+00:00
6241,2045,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
6242,2045,2025-10-20,VIE,9,0,true,2025-11-01T21:03:47.104679+00:00
6243,2045,2025-10-21,SAB,9,0,true,2025-11-01T21:03:47.104679+00:00
6244,2045,2025-10-22,DOM,9,0,true,2025-11-01T21:03:47.104679+00:00
6245,2047,2025-10-16,LUN,9,0,true,2025-11-01T21:03:47.104679+00:00
6246,2047,2025-10-17,MAR,9,0,true,2025-11-01T21:03:47.104679+00:00
6247,2047,2025-10-18,MIE,0,0,true,2025-11-01T21:03:47.104679+00:00
6248,2047,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
6249,2047,2025-10-20,VIE,9,0,true,2025-11-01T21:03:47.104679+00:00
6250,2047,2025-10-21,SAB,9,0,true,2025-11-01T21:03:47.104679+00:00
6251,2047,2025-10-22,DOM,9,0,true,2025-11-01T21:03:47.104679+00:00
6252,2054,2025-10-16,LUN,8.5,0,true,2025-11-01T21:03:47.104679+00:00
6253,2054,2025-10-17,MAR,8.5,0,true,2025-11-01T21:03:47.104679+00:00
6254,2054,2025-10-18,MIE,4.5,0,true,2025-11-01T21:03:47.104679+00:00
6255,2054,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
6256,2054,2025-10-20,VIE,8.5,0,true,2025-11-01T21:03:47.104679+00:00
6257,2054,2025-10-21,SAB,8.5,0,true,2025-11-01T21:03:47.104679+00:00
6258,2054,2025-10-22,DOM,8.5,0,true,2025-11-01T21:03:47.104679+00:00
6259,2057,2025-10-16,LUN,9,0,true,2025-11-01T21:03:47.104679+00:00
6260,2057,2025-10-17,MAR,9,0,true,2025-11-01T21:03:47.104679+00:00
6261,2057,2025-10-18,MIE,0,0,true,2025-11-01T21:03:47.104679+00:00
6262,2057,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
6263,2057,2025-10-20,VIE,9,0,true,2025-11-01T21:03:47.104679+00:00
6264,2057,2025-10-21,SAB,9,0,true,2025-11-01T21:03:47.104679+00:00
6265,2057,2025-10-22,DOM,9,0,true,2025-11-01T21:03:47.104679+00:00
6266,2060,2025-10-16,LUN,8,0,true,2025-11-01T21:03:47.104679+00:00
6267,2060,2025-10-17,MAR,8,0,true,2025-11-01T21:03:47.104679+00:00
6268,2060,2025-10-18,MIE,5,0,true,2025-11-01T21:03:47.104679+00:00
6269,2060,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
6270,2060,2025-10-20,VIE,8,0,true,2025-11-01T21:03:47.104679+00:00
6271,2060,2025-10-21,SAB,8,0,true,2025-11-01T21:03:47.104679+00:00
6272,2060,2025-10-22,DOM,8,0,true,2025-11-01T21:03:47.104679+00:00
6273,2068,2025-10-16,LUN,8,0,true,2025-11-01T21:03:47.104679+00:00
6274,2068,2025-10-17,MAR,8,0,true,2025-11-01T21:03:47.104679+00:00
6275,2068,2025-10-18,MIE,5,0,true,2025-11-01T21:03:47.104679+00:00
6276,2068,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
6277,2068,2025-10-20,VIE,8,0,true,2025-11-01T21:03:47.104679+00:00
6278,2068,2025-10-21,SAB,8,0,true,2025-11-01T21:03:47.104679+00:00
6279,2068,2025-10-22,DOM,8,0,true,2025-11-01T21:03:47.104679+00:00
6280,2071,2025-10-16,LUN,10,0,true,2025-11-01T21:03:47.104679+00:00
6281,2071,2025-10-17,MAR,10,0,true,2025-11-01T21:03:47.104679+00:00
6282,2071,2025-10-18,MIE,0,0,true,2025-11-01T21:03:47.104679+00:00
6283,2071,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
6284,2071,2025-10-20,VIE,10,0,true,2025-11-01T21:03:47.104679+00:00
6285,2071,2025-10-21,SAB,10,0,true,2025-11-01T21:03:47.104679+00:00
6286,2071,2025-10-22,DOM,10,0,true,2025-11-01T21:03:47.104679+00:00
6287,2073,2025-10-16,LUN,8,0,true,2025-11-01T21:03:47.104679+00:00
6288,2073,2025-10-17,MAR,8,0,true,2025-11-01T21:03:47.104679+00:00
6289,2073,2025-10-18,MIE,5,0,true,2025-11-01T21:03:47.104679+00:00
6290,2073,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
6291,2073,2025-10-20,VIE,8,0,true,2025-11-01T21:03:47.104679+00:00
6292,2073,2025-10-21,SAB,8,0,true,2025-11-01T21:03:47.104679+00:00
6293,2073,2025-10-22,DOM,8,0,true,2025-11-01T21:03:47.104679+00:00
6294,2079,2025-10-16,LUN,9,0,true,2025-11-01T21:03:47.104679+00:00
6295,2079,2025-10-17,MAR,9,0,true,2025-11-01T21:03:47.104679+00:00
6296,2079,2025-10-18,MIE,4,0,true,2025-11-01T21:03:47.104679+00:00
6297,2079,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
6298,2079,2025-10-20,VIE,9,0,true,2025-11-01T21:03:47.104679+00:00
6299,2079,2025-10-21,SAB,9,0,true,2025-11-01T21:03:47.104679+00:00
6300,2079,2025-10-22,DOM,9,0,true,2025-11-01T21:03:47.104679+00:00
6301,2084,2025-10-16,LUN,8,0,true,2025-11-01T21:03:47.104679+00:00
6302,2084,2025-10-17,MAR,8,0,true,2025-11-01T21:03:47.104679+00:00
6303,2084,2025-10-18,MIE,0,0,true,2025-11-01T21:03:47.104679+00:00
6304,2084,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
6305,2084,2025-10-20,VIE,0,0,true,2025-11-01T21:03:47.104679+00:00
6306,2084,2025-10-21,SAB,8,0,true,2025-11-01T21:03:47.104679+00:00
6307,2084,2025-10-22,DOM,8,0,true,2025-11-01T21:03:47.104679+00:00
6308,2087,2025-10-16,LUN,9,0,true,2025-11-01T21:03:47.104679+00:00
6309,2087,2025-10-17,MAR,9,0,true,2025-11-01T21:03:47.104679+00:00
6310,2087,2025-10-18,MIE,8,0,true,2025-11-01T21:03:47.104679+00:00
6311,2087,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
6312,2087,2025-10-20,VIE,9,0,true,2025-11-01T21:03:47.104679+00:00
6313,2087,2025-10-21,SAB,9,0,true,2025-11-01T21:03:47.104679+00:00
6314,2087,2025-10-22,DOM,9,0,true,2025-11-01T21:03:47.104679+00:00
6315,2089,2025-10-16,LUN,8,0,true,2025-11-01T21:03:47.104679+00:00
6316,2089,2025-10-17,MAR,8,0,true,2025-11-01T21:03:47.104679+00:00
6317,2089,2025-10-18,MIE,5,0,true,2025-11-01T21:03:47.104679+00:00
6318,2089,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
6319,2089,2025-10-20,VIE,8,0,true,2025-11-01T21:03:47.104679+00:00
6320,2089,2025-10-21,SAB,8,0,true,2025-11-01T21:03:47.104679+00:00
6321,2089,2025-10-22,DOM,8,0,true,2025-11-01T21:03:47.104679+00:00
6322,2090,2025-10-16,LUN,8,0,true,2025-11-01T21:03:47.104679+00:00
6323,2090,2025-10-17,MAR,8,0,true,2025-11-01T21:03:47.104679+00:00
6324,2090,2025-10-18,MIE,5,0,true,2025-11-01T21:03:47.104679+00:00
6325,2090,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
6326,2090,2025-10-20,VIE,8,0,true,2025-11-01T21:03:47.104679+00:00
6327,2090,2025-10-21,SAB,8,0,true,2025-11-01T21:03:47.104679+00:00
6328,2090,2025-10-22,DOM,8,0,true,2025-11-01T21:03:47.104679+00:00
6329,2092,2025-10-16,LUN,8,0,true,2025-11-01T21:03:47.104679+00:00
6330,2092,2025-10-17,MAR,8,0,true,2025-11-01T21:03:47.104679+00:00
6331,2092,2025-10-18,MIE,5,0,true,2025-11-01T21:03:47.104679+00:00
6332,2092,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
6333,2092,2025-10-20,VIE,8,0,true,2025-11-01T21:03:47.104679+00:00
6334,2092,2025-10-21,SAB,8,0,true,2025-11-01T21:03:47.104679+00:00
6335,2092,2025-10-22,DOM,8,0,true,2025-11-01T21:03:47.104679+00:00
6336,2093,2025-10-16,LUN,10,0,true,2025-11-01T21:03:47.104679+00:00
6337,2093,2025-10-17,MAR,10,0,true,2025-11-01T21:03:47.104679+00:00
6338,2093,2025-10-18,MIE,0,0,true,2025-11-01T21:03:47.104679+00:00
6339,2093,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
6340,2093,2025-10-20,VIE,10,0,true,2025-11-01T21:03:47.104679+00:00
6341,2093,2025-10-21,SAB,10,0,true,2025-11-01T21:03:47.104679+00:00
6342,2093,2025-10-22,DOM,10,0,true,2025-11-01T21:03:47.104679+00:00
6343,2110,2025-10-16,LUN,8,0,true,2025-11-01T21:03:47.104679+00:00
6344,2110,2025-10-17,MAR,8,0,true,2025-11-01T21:03:47.104679+00:00
6345,2110,2025-10-18,MIE,5,0,true,2025-11-01T21:03:47.104679+00:00
6346,2110,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
6347,2110,2025-10-20,VIE,8,0,true,2025-11-01T21:03:47.104679+00:00
6348,2110,2025-10-21,SAB,8,0,true,2025-11-01T21:03:47.104679+00:00
6349,2110,2025-10-22,DOM,8,0,true,2025-11-01T21:03:47.104679+00:00
6350,2115,2025-10-16,LUN,9,0,true,2025-11-01T21:03:47.104679+00:00
6351,2115,2025-10-17,MAR,9,0,true,2025-11-01T21:03:47.104679+00:00
6352,2115,2025-10-18,MIE,0,0,true,2025-11-01T21:03:47.104679+00:00
6353,2115,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
6354,2115,2025-10-20,VIE,9,0,true,2025-11-01T21:03:47.104679+00:00
6355,2115,2025-10-21,SAB,9,0,true,2025-11-01T21:03:47.104679+00:00
6356,2115,2025-10-22,DOM,9,0,true,2025-11-01T21:03:47.104679+00:00
6357,2116,2025-10-16,LUN,8.5,0,true,2025-11-01T21:03:47.104679+00:00
6358,2116,2025-10-17,MAR,8.5,0,true,2025-11-01T21:03:47.104679+00:00
6359,2116,2025-10-18,MIE,4.5,0,true,2025-11-01T21:03:47.104679+00:00
6360,2116,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
6361,2116,2025-10-20,VIE,8.5,0,true,2025-11-01T21:03:47.104679+00:00
6362,2116,2025-10-21,SAB,8.5,0,true,2025-11-01T21:03:47.104679+00:00
6363,2116,2025-10-22,DOM,0,0,true,2025-11-01T21:03:47.104679+00:00
6364,2117,2025-10-16,LUN,8,0,true,2025-11-01T21:03:47.104679+00:00
6365,2117,2025-10-17,MAR,8,0,true,2025-11-01T21:03:47.104679+00:00
6366,2117,2025-10-18,MIE,5,0,true,2025-11-01T21:03:47.104679+00:00
6367,2117,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
6368,2117,2025-10-20,VIE,8,0,true,2025-11-01T21:03:47.104679+00:00
6369,2117,2025-10-21,SAB,8,0,true,2025-11-01T21:03:47.104679+00:00
6370,2117,2025-10-22,DOM,8,0,true,2025-11-01T21:03:47.104679+00:00
6371,2120,2025-10-16,LUN,8,0,true,2025-11-01T21:03:47.104679+00:00
6372,2120,2025-10-17,MAR,8,0,true,2025-11-01T21:03:47.104679+00:00
6373,2120,2025-10-18,MIE,5,0,true,2025-11-01T21:03:47.104679+00:00
6374,2120,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
6375,2120,2025-10-20,VIE,8,0,true,2025-11-01T21:03:47.104679+00:00
6376,2120,2025-10-21,SAB,8,0,true,2025-11-01T21:03:47.104679+00:00
6377,2120,2025-10-22,DOM,8,0,true,2025-11-01T21:03:47.104679+00:00
6378,2125,2025-10-16,LUN,8,0,true,2025-11-01T21:03:47.104679+00:00
6379,2125,2025-10-17,MAR,8,0,true,2025-11-01T21:03:47.104679+00:00
6380,2125,2025-10-18,MIE,5,0,true,2025-11-01T21:03:47.104679+00:00
6381,2125,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
6382,2125,2025-10-20,VIE,8,0,true,2025-11-01T21:03:47.104679+00:00
6383,2125,2025-10-21,SAB,8,0,true,2025-11-01T21:03:47.104679+00:00
6384,2125,2025-10-22,DOM,8,0,true,2025-11-01T21:03:47.104679+00:00
6385,2128,2025-10-16,LUN,8,0,true,2025-11-01T21:03:47.104679+00:00
6386,2128,2025-10-17,MAR,8,0,true,2025-11-01T21:03:47.104679+00:00
6387,2128,2025-10-18,MIE,5,0,true,2025-11-01T21:03:47.104679+00:00
6388,2128,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
6389,2128,2025-10-20,VIE,8,0,true,2025-11-01T21:03:47.104679+00:00
6390,2128,2025-10-21,SAB,8,0,true,2025-11-01T21:03:47.104679+00:00
6391,2128,2025-10-22,DOM,0,0,true,2025-11-01T21:03:47.104679+00:00
6392,2130,2025-10-16,LUN,9,0,true,2025-11-01T21:03:47.104679+00:00
6393,2130,2025-10-17,MAR,9,0,true,2025-11-01T21:03:47.104679+00:00
6394,2130,2025-10-18,MIE,0,0,true,2025-11-01T21:03:47.104679+00:00
6395,2130,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
6396,2130,2025-10-20,VIE,9,0,true,2025-11-01T21:03:47.104679+00:00
6397,2130,2025-10-21,SAB,9,0,true,2025-11-01T21:03:47.104679+00:00
6398,2130,2025-10-22,DOM,9,0,true,2025-11-01T21:03:47.104679+00:00
6399,2131,2025-10-16,LUN,10,0,true,2025-11-01T21:03:47.104679+00:00
6400,2131,2025-10-17,MAR,10,0,true,2025-11-01T21:03:47.104679+00:00
6401,2131,2025-10-18,MIE,0,0,true,2025-11-01T21:03:47.104679+00:00
6402,2131,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
6403,2131,2025-10-20,VIE,10,0,true,2025-11-01T21:03:47.104679+00:00
6404,2131,2025-10-21,SAB,10,0,true,2025-11-01T21:03:47.104679+00:00
6405,2131,2025-10-22,DOM,10,0,true,2025-11-01T21:03:47.104679+00:00
6406,2132,2025-10-16,LUN,8,0,true,2025-11-01T21:03:47.104679+00:00
6407,2132,2025-10-17,MAR,8,0,true,2025-11-01T21:03:47.104679+00:00
6408,2132,2025-10-18,MIE,5,0,true,2025-11-01T21:03:47.104679+00:00
6409,2132,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
6410,2132,2025-10-20,VIE,8,0,true,2025-11-01T21:03:47.104679+00:00
6411,2132,2025-10-21,SAB,8,0,true,2025-11-01T21:03:47.104679+00:00
6412,2132,2025-10-22,DOM,8,0,true,2025-11-01T21:03:47.104679+00:00
6413,2144,2025-10-16,LUN,8,0,true,2025-11-01T21:03:47.104679+00:00
6414,2144,2025-10-17,MAR,8,0,true,2025-11-01T21:03:47.104679+00:00
6415,2144,2025-10-18,MIE,5,0,true,2025-11-01T21:03:47.104679+00:00
6416,2144,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
6417,2144,2025-10-20,VIE,8,0,true,2025-11-01T21:03:47.104679+00:00
6418,2144,2025-10-21,SAB,8,0,true,2025-11-01T21:03:47.104679+00:00
6419,2144,2025-10-22,DOM,8,0,true,2025-11-01T21:03:47.104679+00:00
6420,2145,2025-10-16,LUN,8.5,0,true,2025-11-01T21:03:47.104679+00:00
6421,2145,2025-10-17,MAR,8.5,0,true,2025-11-01T21:03:47.104679+00:00
6422,2145,2025-10-18,MIE,4.5,0,true,2025-11-01T21:03:47.104679+00:00
6423,2145,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
6424,2145,2025-10-20,VIE,8.5,0,true,2025-11-01T21:03:47.104679+00:00
6425,2145,2025-10-21,SAB,8.5,0,true,2025-11-01T21:03:47.104679+00:00
6426,2145,2025-10-22,DOM,8.5,0,true,2025-11-01T21:03:47.104679+00:00
6427,2150,2025-10-16,LUN,10,0,true,2025-11-01T21:03:47.104679+00:00
6428,2150,2025-10-17,MAR,10,0,true,2025-11-01T21:03:47.104679+00:00
6429,2150,2025-10-18,MIE,0,0,true,2025-11-01T21:03:47.104679+00:00
6430,2150,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
6431,2150,2025-10-20,VIE,10,0,true,2025-11-01T21:03:47.104679+00:00
6432,2150,2025-10-21,SAB,10,0,true,2025-11-01T21:03:47.104679+00:00
6433,2150,2025-10-22,DOM,10,0,true,2025-11-01T21:03:47.104679+00:00
6434,2152,2025-10-16,LUN,8,0,true,2025-11-01T21:03:47.104679+00:00
6435,2152,2025-10-17,MAR,8,0,true,2025-11-01T21:03:47.104679+00:00
6436,2152,2025-10-18,MIE,0,0,true,2025-11-01T21:03:47.104679+00:00
6437,2152,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
6438,2152,2025-10-20,VIE,8,0,true,2025-11-01T21:03:47.104679+00:00
6439,2152,2025-10-21,SAB,8,0,true,2025-11-01T21:03:47.104679+00:00
6440,2152,2025-10-22,DOM,8,0,true,2025-11-01T21:03:47.104679+00:00
6441,2155,2025-10-16,LUN,8.5,0,true,2025-11-01T21:03:47.104679+00:00
6442,2155,2025-10-17,MAR,8.5,0,true,2025-11-01T21:03:47.104679+00:00
6443,2155,2025-10-18,MIE,4.5,0,true,2025-11-01T21:03:47.104679+00:00
6444,2155,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
6445,2155,2025-10-20,VIE,8.5,0,true,2025-11-01T21:03:47.104679+00:00
6446,2155,2025-10-21,SAB,8.5,0,true,2025-11-01T21:03:47.104679+00:00
6447,2155,2025-10-22,DOM,8.5,0,true,2025-11-01T21:03:47.104679+00:00
6448,2157,2025-10-16,LUN,8,0,true,2025-11-01T21:03:47.104679+00:00
6449,2157,2025-10-17,MAR,8,0,true,2025-11-01T21:03:47.104679+00:00
6450,2157,2025-10-18,MIE,5,0,true,2025-11-01T21:03:47.104679+00:00
6451,2157,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
6452,2157,2025-10-20,VIE,8,0,true,2025-11-01T21:03:47.104679+00:00
6453,2157,2025-10-21,SAB,8,0,true,2025-11-01T21:03:47.104679+00:00
6454,2157,2025-10-22,DOM,8,0,true,2025-11-01T21:03:47.104679+00:00
6455,2162,2025-10-16,LUN,9,0,true,2025-11-01T21:03:47.104679+00:00
6456,2162,2025-10-17,MAR,9,0,true,2025-11-01T21:03:47.104679+00:00
6457,2162,2025-10-18,MIE,8,0,true,2025-11-01T21:03:47.104679+00:00
6458,2162,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
6459,2162,2025-10-20,VIE,9,0,true,2025-11-01T21:03:47.104679+00:00
6460,2162,2025-10-21,SAB,9,0,true,2025-11-01T21:03:47.104679+00:00
6461,2162,2025-10-22,DOM,9,0,true,2025-11-01T21:03:47.104679+00:00
6462,2167,2025-10-16,LUN,8.5,0,true,2025-11-01T21:03:47.104679+00:00
6463,2167,2025-10-17,MAR,8.5,0,true,2025-11-01T21:03:47.104679+00:00
6464,2167,2025-10-18,MIE,4.5,0,true,2025-11-01T21:03:47.104679+00:00
6465,2167,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
6466,2167,2025-10-20,VIE,8.5,0,true,2025-11-01T21:03:47.104679+00:00
6467,2167,2025-10-21,SAB,8.5,0,true,2025-11-01T21:03:47.104679+00:00
6468,2167,2025-10-22,DOM,8.5,0,true,2025-11-01T21:03:47.104679+00:00
6469,2179,2025-10-16,LUN,8,0,true,2025-11-01T21:03:47.104679+00:00
6470,2179,2025-10-17,MAR,8,0,true,2025-11-01T21:03:47.104679+00:00
6471,2179,2025-10-18,MIE,5,0,true,2025-11-01T21:03:47.104679+00:00
6472,2179,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
6473,2179,2025-10-20,VIE,8,0,true,2025-11-01T21:03:47.104679+00:00
6474,2179,2025-10-21,SAB,8,0,true,2025-11-01T21:03:47.104679+00:00
6475,2179,2025-10-22,DOM,8,0,true,2025-11-01T21:03:47.104679+00:00
6476,2180,2025-10-16,LUN,8,0,true,2025-11-01T21:03:47.104679+00:00
6477,2180,2025-10-17,MAR,8,0,true,2025-11-01T21:03:47.104679+00:00
6478,2180,2025-10-18,MIE,5,0,true,2025-11-01T21:03:47.104679+00:00
6479,2180,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
6480,2180,2025-10-20,VIE,8,0,true,2025-11-01T21:03:47.104679+00:00
6481,2180,2025-10-21,SAB,8,0,true,2025-11-01T21:03:47.104679+00:00
6482,2180,2025-10-22,DOM,8,0,true,2025-11-01T21:03:47.104679+00:00
6483,2181,2025-10-16,LUN,9,0,true,2025-11-01T21:03:47.104679+00:00
6484,2181,2025-10-17,MAR,9,0,true,2025-11-01T21:03:47.104679+00:00
6485,2181,2025-10-18,MIE,8,0,true,2025-11-01T21:03:47.104679+00:00
6486,2181,2025-10-19,JUE,0,0,true,2025-11-01T21:03:47.104679+00:00
6487,2181,2025-10-20,VIE,9,0,true,2025-11-01T21:03:47.104679+00:00
6488,2181,2025-10-21,SAB,9,0,true,2025-11-01T21:03:47.104679+00:00
